Date,State,District,Enrolments,Updates,Child_Enrolments,Is_Anomaly,Forecast
2025-09-11,Uttar Pradesh,Ghaziabad,413,833,136,No,454
2025-09-12,Uttar Pradesh,Ghaziabad,507,782,141,No,557
2025-09-13,Uttar Pradesh,Ghaziabad,38,74,8,No,41
2025-09-14,Uttar Pradesh,Ghaziabad,36,82,6,No,39
2025-09-15,Uttar Pradesh,Ghaziabad,289,596,94,No,317
2025-09-16,Uttar Pradesh,Ghaziabad,315,677,81,No,346
2025-09-17,Uttar Pradesh,Ghaziabad,466,759,129,No,512
2025-09-18,Uttar Pradesh,Ghaziabad,472,792,126,No,519
2025-09-19,Uttar Pradesh,Ghaziabad,343,501,117,No,377
2025-09-20,Uttar Pradesh,Ghaziabad,82,137,16,No,90
2025-09-21,Uttar Pradesh,Ghaziabad,32,75,8,No,35
2025-09-22,Uttar Pradesh,Ghaziabad,454,639,88,No,499
2025-09-23,Uttar Pradesh,Ghaziabad,551,890,85,No,606
2025-09-24,Uttar Pradesh,Ghaziabad,474,994,86,No,521
2025-09-25,Uttar Pradesh,Ghaziabad,430,1060,136,No,473
2025-09-26,Uttar Pradesh,Ghaziabad,470,748,103,No,517
2025-09-27,Uttar Pradesh,Ghaziabad,94,161,19,No,103
2025-09-28,Uttar Pradesh,Ghaziabad,37,56,8,No,40
2025-09-29,Uttar Pradesh,Ghaziabad,552,809,146,No,607
2025-09-30,Uttar Pradesh,Ghaziabad,451,787,137,No,496
2025-10-01,Uttar Pradesh,Ghaziabad,290,650,80,No,319
2025-10-02,Uttar Pradesh,Ghaziabad,507,794,103,No,557
2025-10-03,Uttar Pradesh,Ghaziabad,556,1368,88,No,611
2025-10-04,Uttar Pradesh,Ghaziabad,86,154,24,No,94
2025-10-05,Uttar Pradesh,Ghaziabad,41,76,14,No,45
2025-10-06,Uttar Pradesh,Ghaziabad,502,729,129,No,552
2025-10-07,Uttar Pradesh,Ghaziabad,479,1178,129,No,526
2025-10-08,Uttar Pradesh,Ghaziabad,460,609,71,No,506
2025-10-09,Uttar Pradesh,Ghaziabad,174,221,51,No,191
2025-10-10,Uttar Pradesh,Ghaziabad,339,420,93,No,372
2025-10-11,Uttar Pradesh,Ghaziabad,31,39,10,No,34
2025-10-12,Uttar Pradesh,Ghaziabad,25,37,5,No,27
2025-10-13,Uttar Pradesh,Ghaziabad,289,455,67,No,317
2025-10-14,Uttar Pradesh,Ghaziabad,455,688,77,No,500
2025-10-15,Uttar Pradesh,Ghaziabad,476,633,84,No,523
2025-10-16,Uttar Pradesh,Ghaziabad,527,812,123,No,579
2025-10-17,Uttar Pradesh,Ghaziabad,406,607,99,No,446
2025-10-18,Uttar Pradesh,Ghaziabad,27,51,5,No,29
2025-10-19,Uttar Pradesh,Ghaziabad,89,194,29,No,97
2025-10-20,Uttar Pradesh,Ghaziabad,454,779,84,No,499
2025-10-21,Uttar Pradesh,Ghaziabad,462,1012,89,No,508
2025-10-22,Uttar Pradesh,Ghaziabad,386,598,130,No,424
2025-10-23,Uttar Pradesh,Ghaziabad,203,322,42,No,223
2025-10-24,Uttar Pradesh,Ghaziabad,366,662,62,No,402
2025-10-25,Uttar Pradesh,Ghaziabad,71,152,13,No,78
2025-10-26,Uttar Pradesh,Ghaziabad,90,163,15,No,99
2025-10-27,Uttar Pradesh,Ghaziabad,589,712,99,No,647
2025-10-28,Uttar Pradesh,Ghaziabad,291,472,68,No,320
2025-10-29,Uttar Pradesh,Ghaziabad,349,612,72,No,383
2025-10-30,Uttar Pradesh,Ghaziabad,170,292,48,No,187
2025-10-31,Uttar Pradesh,Ghaziabad,298,650,95,No,327
2025-11-01,Uttar Pradesh,Ghaziabad,75,114,23,No,82
2025-11-02,Uttar Pradesh,Ghaziabad,26,51,8,No,28
2025-11-03,Uttar Pradesh,Ghaziabad,171,358,51,No,188
2025-11-04,Uttar Pradesh,Ghaziabad,409,858,88,No,449
2025-11-05,Uttar Pradesh,Ghaziabad,225,438,48,No,247
2025-11-06,Uttar Pradesh,Ghaziabad,579,836,165,No,636
2025-11-07,Uttar Pradesh,Ghaziabad,422,839,75,No,464
2025-11-08,Uttar Pradesh,Ghaziabad,55,131,14,No,60
2025-11-09,Uttar Pradesh,Ghaziabad,29,35,5,No,31
2025-11-10,Uttar Pradesh,Ghaziabad,334,821,88,No,367
2025-11-11,Uttar Pradesh,Ghaziabad,551,1017,126,No,606
2025-11-12,Uttar Pradesh,Ghaziabad,231,434,77,No,254
2025-11-13,Uttar Pradesh,Ghaziabad,331,506,52,No,364
2025-11-14,Uttar Pradesh,Ghaziabad,308,412,70,No,338
2025-11-15,Uttar Pradesh,Ghaziabad,28,50,5,No,30
2025-11-16,Uttar Pradesh,Ghaziabad,83,100,13,No,91
2025-11-17,Uttar Pradesh,Ghaziabad,235,341,39,No,258
2025-11-18,Uttar Pradesh,Ghaziabad,481,681,126,No,529
2025-11-19,Uttar Pradesh,Ghaziabad,206,481,43,No,226
2025-11-20,Uttar Pradesh,Ghaziabad,394,632,125,No,433
2025-11-21,Uttar Pradesh,Ghaziabad,217,273,33,No,238
2025-11-22,Uttar Pradesh,Ghaziabad,21,48,3,No,23
2025-11-23,Uttar Pradesh,Ghaziabad,70,89,11,No,77
2025-11-24,Uttar Pradesh,Ghaziabad,168,275,31,No,184
2025-11-25,Uttar Pradesh,Ghaziabad,306,429,81,No,336
2025-11-26,Uttar Pradesh,Ghaziabad,254,332,54,No,279
2025-11-27,Uttar Pradesh,Ghaziabad,261,497,74,No,287
2025-11-28,Uttar Pradesh,Ghaziabad,226,442,46,No,248
2025-11-29,Uttar Pradesh,Ghaziabad,43,55,9,No,47
2025-11-30,Uttar Pradesh,Ghaziabad,80,186,22,No,88
2025-12-01,Uttar Pradesh,Ghaziabad,594,819,137,No,653
2025-12-02,Uttar Pradesh,Ghaziabad,325,639,75,No,357
2025-12-03,Uttar Pradesh,Ghaziabad,489,786,133,No,537
2025-12-04,Uttar Pradesh,Ghaziabad,505,613,145,No,555
2025-12-05,Uttar Pradesh,Ghaziabad,403,831,117,No,443
2025-12-06,Uttar Pradesh,Ghaziabad,26,56,7,No,28
2025-12-07,Uttar Pradesh,Ghaziabad,39,66,6,No,42
2025-12-08,Uttar Pradesh,Ghaziabad,446,716,94,No,490
2025-12-09,Uttar Pradesh,Ghaziabad,228,500,72,No,250
2025-12-10,Uttar Pradesh,Ghaziabad,483,720,98,No,531
2025-12-11,Uttar Pradesh,Ghaziabad,533,1115,111,No,586
2025-12-12,Uttar Pradesh,Ghaziabad,408,579,113,No,448
2025-12-13,Uttar Pradesh,Ghaziabad,77,179,16,No,84
2025-12-14,Uttar Pradesh,Ghaziabad,28,45,7,No,30
2025-12-15,Uttar Pradesh,Ghaziabad,164,304,30,No,180
2025-12-16,Uttar Pradesh,Ghaziabad,305,679,70,No,335
2025-12-17,Uttar Pradesh,Ghaziabad,251,523,61,No,276
2025-12-18,Uttar Pradesh,Ghaziabad,238,582,66,No,261
2025-12-19,Uttar Pradesh,Ghaziabad,231,381,65,No,254
2025-12-20,Uttar Pradesh,Ghaziabad,51,73,11,No,56
2025-12-21,Uttar Pradesh,Ghaziabad,96,133,25,No,105
2025-12-22,Uttar Pradesh,Ghaziabad,403,817,66,No,443
2025-12-23,Uttar Pradesh,Ghaziabad,571,847,101,No,628
2025-12-24,Uttar Pradesh,Ghaziabad,377,924,114,No,414
2025-12-25,Uttar Pradesh,Ghaziabad,209,257,52,No,229
2025-12-26,Uttar Pradesh,Ghaziabad,232,392,40,No,255
2025-12-27,Uttar Pradesh,Ghaziabad,54,76,13,No,59
2025-12-28,Uttar Pradesh,Ghaziabad,38,68,9,No,41
2025-12-29,Uttar Pradesh,Ghaziabad,294,436,61,No,323
2025-12-30,Uttar Pradesh,Ghaziabad,398,977,90,No,437
2025-12-31,Uttar Pradesh,Ghaziabad,405,813,102,No,445
2025-01-01,Uttar Pradesh,Prayagraj,559,923,111,No,614
2025-01-02,Uttar Pradesh,Prayagraj,399,686,77,No,438
2025-01-03,Uttar Pradesh,Prayagraj,528,1304,176,No,580
2025-01-04,Uttar Pradesh,Prayagraj,68,89,10,No,74
2025-01-05,Uttar Pradesh,Prayagraj,21,48,6,No,23
2025-01-06,Uttar Pradesh,Prayagraj,246,312,50,No,270
2025-01-07,Uttar Pradesh,Prayagraj,180,358,30,No,198
2025-01-08,Uttar Pradesh,Prayagraj,168,344,35,No,184
2025-01-09,Uttar Pradesh,Prayagraj,373,689,120,No,410
2025-01-10,Uttar Pradesh,Prayagraj,394,619,88,No,433
2025-01-11,Uttar Pradesh,Prayagraj,67,93,12,No,73
2025-01-12,Uttar Pradesh,Prayagraj,27,66,5,No,29
2025-01-13,Uttar Pradesh,Prayagraj,351,451,105,No,386
2025-01-14,Uttar Pradesh,Prayagraj,172,351,32,No,189
2025-01-15,Uttar Pradesh,Prayagraj,388,587,72,No,426
2025-01-16,Uttar Pradesh,Prayagraj,297,544,71,No,326
2025-01-17,Uttar Pradesh,Prayagraj,298,620,46,No,327
2025-01-18,Uttar Pradesh,Prayagraj,44,103,6,No,48
2025-01-19,Uttar Pradesh,Prayagraj,85,111,23,No,93
2025-01-20,Uttar Pradesh,Prayagraj,255,566,50,No,280
2025-01-21,Uttar Pradesh,Prayagraj,526,1233,183,No,578
2025-01-22,Uttar Pradesh,Prayagraj,162,314,39,No,178
2025-01-23,Uttar Pradesh,Prayagraj,255,434,78,No,280
2025-01-24,Uttar Pradesh,Prayagraj,591,880,158,No,650
2025-01-25,Uttar Pradesh,Prayagraj,51,103,15,No,56
2025-01-26,Uttar Pradesh,Prayagraj,64,133,12,No,70
2025-01-27,Uttar Pradesh,Prayagraj,154,221,24,No,169
2025-01-28,Uttar Pradesh,Prayagraj,470,1055,131,No,517
2025-01-29,Uttar Pradesh,Prayagraj,471,1167,143,No,518
2025-01-30,Uttar Pradesh,Prayagraj,489,921,124,No,537
2025-01-31,Uttar Pradesh,Prayagraj,587,905,199,No,645
2025-02-01,Uttar Pradesh,Prayagraj,96,152,20,No,105
2025-02-02,Uttar Pradesh,Prayagraj,45,77,13,No,49
2025-02-03,Uttar Pradesh,Prayagraj,426,839,139,No,468
2025-02-04,Uttar Pradesh,Prayagraj,232,436,52,No,255
2025-02-05,Uttar Pradesh,Prayagraj,209,333,62,No,229
2025-02-06,Uttar Pradesh,Prayagraj,162,326,31,No,178
2025-02-07,Uttar Pradesh,Prayagraj,596,1278,186,No,655
2025-02-08,Uttar Pradesh,Prayagraj,48,93,16,No,52
2025-02-09,Uttar Pradesh,Prayagraj,58,92,12,No,63
2025-02-10,Uttar Pradesh,Prayagraj,451,916,157,No,496
2025-02-11,Uttar Pradesh,Prayagraj,532,1056,81,No,585
2025-02-12,Uttar Pradesh,Prayagraj,567,1155,167,No,623
2025-02-13,Uttar Pradesh,Prayagraj,218,280,32,No,239
2025-02-14,Uttar Pradesh,Prayagraj,564,771,142,No,620
2025-02-15,Uttar Pradesh,Prayagraj,61,78,16,No,67
2025-02-16,Uttar Pradesh,Prayagraj,50,121,16,No,55
2025-02-17,Uttar Pradesh,Prayagraj,216,491,32,No,237
2025-02-18,Uttar Pradesh,Prayagraj,492,631,95,No,541
2025-02-19,Uttar Pradesh,Prayagraj,328,401,80,No,360
2025-02-20,Uttar Pradesh,Prayagraj,508,631,85,No,558
2025-02-21,Uttar Pradesh,Prayagraj,249,414,70,No,273
2025-02-22,Uttar Pradesh,Prayagraj,65,96,13,No,71
2025-02-23,Uttar Pradesh,Prayagraj,48,94,10,No,52
2025-02-24,Uttar Pradesh,Prayagraj,416,514,99,No,457
2025-02-25,Uttar Pradesh,Prayagraj,466,1071,162,No,512
2025-02-26,Uttar Pradesh,Prayagraj,549,736,137,No,603
2025-02-27,Uttar Pradesh,Prayagraj,509,817,136,No,559
2025-02-28,Uttar Pradesh,Prayagraj,398,512,111,No,437
2025-03-01,Uttar Pradesh,Prayagraj,45,95,14,No,49
2025-03-02,Uttar Pradesh,Prayagraj,32,78,8,No,35
2025-03-03,Uttar Pradesh,Prayagraj,514,1178,96,No,565
2025-03-04,Uttar Pradesh,Prayagraj,491,661,141,No,540
2025-03-05,Uttar Pradesh,Prayagraj,411,798,119,No,452
2025-03-06,Uttar Pradesh,Prayagraj,327,529,87,No,359
2025-03-07,Uttar Pradesh,Prayagraj,426,806,121,No,468
2025-03-08,Uttar Pradesh,Prayagraj,79,108,21,No,86
2025-03-09,Uttar Pradesh,Prayagraj,92,148,21,No,101
2025-03-10,Uttar Pradesh,Prayagraj,588,949,103,No,646
2025-03-11,Uttar Pradesh,Prayagraj,596,1446,147,No,655
2025-03-12,Uttar Pradesh,Prayagraj,207,394,37,No,227
2025-03-13,Uttar Pradesh,Prayagraj,596,847,206,No,655
2025-03-14,Uttar Pradesh,Prayagraj,548,913,164,No,602
2025-03-15,Uttar Pradesh,Prayagraj,40,68,12,No,44
2025-03-16,Uttar Pradesh,Prayagraj,69,116,23,Yes,75
2025-03-17,Uttar Pradesh,Prayagraj,233,281,67,No,256
2025-03-18,Uttar Pradesh,Prayagraj,579,1280,124,No,636
2025-03-19,Uttar Pradesh,Prayagraj,429,530,67,No,471
2025-03-20,Uttar Pradesh,Prayagraj,528,648,156,No,580
2025-03-21,Uttar Pradesh,Prayagraj,380,622,71,No,418
2025-03-22,Uttar Pradesh,Prayagraj,69,153,22,No,75
2025-03-23,Uttar Pradesh,Prayagraj,79,159,26,No,86
2025-03-24,Uttar Pradesh,Prayagraj,598,1358,123,No,657
2025-03-25,Uttar Pradesh,Prayagraj,321,674,107,No,353
2025-03-26,Uttar Pradesh,Prayagraj,294,475,96,No,323
2025-03-27,Uttar Pradesh,Prayagraj,529,1060,109,No,581
2025-03-28,Uttar Pradesh,Prayagraj,289,689,53,No,317
2025-03-29,Uttar Pradesh,Prayagraj,97,172,21,No,106
2025-03-30,Uttar Pradesh,Prayagraj,76,146,12,No,83
2025-03-31,Uttar Pradesh,Prayagraj,362,724,75,No,398
2025-04-01,Uttar Pradesh,Prayagraj,479,638,103,No,526
2025-04-02,Uttar Pradesh,Prayagraj,251,623,76,No,276
2025-04-03,Uttar Pradesh,Prayagraj,357,469,64,No,392
2025-04-04,Uttar Pradesh,Prayagraj,207,399,43,No,227
2025-04-05,Uttar Pradesh,Prayagraj,90,186,27,No,99
2025-04-06,Uttar Pradesh,Prayagraj,27,37,7,No,29
2025-04-07,Uttar Pradesh,Prayagraj,542,1232,145,No,596
2025-04-08,Uttar Pradesh,Prayagraj,560,817,158,No,616
2025-04-09,Uttar Pradesh,Prayagraj,406,811,89,No,446
2025-04-10,Uttar Pradesh,Prayagraj,560,942,117,No,616
2025-04-11,Uttar Pradesh,Prayagraj,184,402,45,No,202
2025-04-12,Uttar Pradesh,Prayagraj,64,100,18,No,70
2025-04-13,Uttar Pradesh,Prayagraj,24,52,5,No,26
2025-04-14,Uttar Pradesh,Prayagraj,227,409,58,No,249
2025-04-15,Uttar Pradesh,Prayagraj,254,488,75,No,279
2025-04-16,Uttar Pradesh,Prayagraj,382,767,120,No,420
2025-04-17,Uttar Pradesh,Prayagraj,575,1092,159,No,632
2025-04-18,Uttar Pradesh,Prayagraj,218,503,53,No,239
2025-04-19,Uttar Pradesh,Prayagraj,84,165,27,No,92
2025-04-20,Uttar Pradesh,Prayagraj,61,101,18,No,67
2025-04-21,Uttar Pradesh,Prayagraj,434,940,136,No,477
2025-04-22,Uttar Pradesh,Prayagraj,178,227,62,No,195
2025-04-23,Uttar Pradesh,Prayagraj,323,492,78,No,355
2025-04-24,Uttar Pradesh,Prayagraj,227,475,77,No,249
2025-04-25,Uttar Pradesh,Prayagraj,423,591,132,No,465
2025-04-26,Uttar Pradesh,Prayagraj,43,93,9,No,47
2025-04-27,Uttar Pradesh,Prayagraj,26,51,3,No,28
2025-04-28,Uttar Pradesh,Prayagraj,339,581,90,No,372
2025-04-29,Uttar Pradesh,Prayagraj,152,232,43,No,167
2025-04-30,Uttar Pradesh,Prayagraj,347,688,69,No,381
2025-05-01,Uttar Pradesh,Prayagraj,215,447,73,No,236
2025-05-02,Uttar Pradesh,Prayagraj,267,608,89,Yes,293
2025-05-03,Uttar Pradesh,Prayagraj,72,130,16,No,79
2025-05-04,Uttar Pradesh,Prayagraj,94,226,30,No,103
2025-05-05,Uttar Pradesh,Prayagraj,210,463,69,No,231
2025-05-06,Uttar Pradesh,Prayagraj,323,762,101,No,355
2025-05-07,Uttar Pradesh,Prayagraj,320,560,58,No,352
2025-05-08,Uttar Pradesh,Prayagraj,585,1198,167,No,643
2025-05-09,Uttar Pradesh,Prayagraj,410,642,128,No,451
2025-05-10,Uttar Pradesh,Prayagraj,77,176,21,No,84
2025-05-11,Uttar Pradesh,Prayagraj,24,39,7,No,26
2025-05-12,Uttar Pradesh,Prayagraj,173,426,58,No,190
2025-05-13,Uttar Pradesh,Prayagraj,378,604,94,No,415
2025-05-14,Uttar Pradesh,Prayagraj,522,1202,176,No,574
2025-05-15,Uttar Pradesh,Prayagraj,534,1231,140,No,587
2025-05-16,Uttar Pradesh,Prayagraj,245,417,37,No,269
2025-05-17,Uttar Pradesh,Prayagraj,20,30,5,No,22
2025-05-18,Uttar Pradesh,Prayagraj,97,199,28,No,106
2025-05-19,Uttar Pradesh,Prayagraj,311,547,88,No,342
2025-05-20,Uttar Pradesh,Prayagraj,589,733,99,No,647
2025-05-21,Uttar Pradesh,Prayagraj,277,604,87,No,304
2025-05-22,Uttar Pradesh,Prayagraj,367,865,109,No,403
2025-05-23,Uttar Pradesh,Prayagraj,307,528,62,No,337
2025-05-24,Uttar Pradesh,Prayagraj,76,130,23,No,83
2025-05-25,Uttar Pradesh,Prayagraj,73,118,24,No,80
2025-05-26,Uttar Pradesh,Prayagraj,224,542,38,No,246
2025-05-27,Uttar Pradesh,Prayagraj,208,400,63,No,228
2025-05-28,Uttar Pradesh,Prayagraj,380,808,70,No,418
2025-05-29,Uttar Pradesh,Prayagraj,557,1035,162,No,612
2025-05-30,Uttar Pradesh,Prayagraj,182,443,38,No,200
2025-05-31,Uttar Pradesh,Prayagraj,65,156,19,No,71
2025-06-01,Uttar Pradesh,Prayagraj,95,200,23,No,104
2025-06-02,Uttar Pradesh,Prayagraj,360,669,78,No,396
2025-06-03,Uttar Pradesh,Prayagraj,352,817,110,No,387
2025-06-04,Uttar Pradesh,Prayagraj,563,954,150,No,619
2025-06-05,Uttar Pradesh,Prayagraj,210,265,65,No,231
2025-06-06,Uttar Pradesh,Prayagraj,477,1005,107,No,524
2025-06-07,Uttar Pradesh,Prayagraj,62,120,21,No,68
2025-06-08,Uttar Pradesh,Prayagraj,56,87,10,No,61
2025-06-09,Uttar Pradesh,Prayagraj,425,844,98,No,467
2025-06-10,Uttar Pradesh,Prayagraj,531,1124,86,No,584
2025-06-11,Uttar Pradesh,Prayagraj,299,526,99,No,328
2025-06-12,Uttar Pradesh,Prayagraj,341,629,115,No,375
2025-06-13,Uttar Pradesh,Prayagraj,451,936,85,No,496
2025-06-14,Uttar Pradesh,Prayagraj,23,28,4,No,25
2025-06-15,Uttar Pradesh,Prayagraj,95,132,23,No,104
2025-06-16,Uttar Pradesh,Prayagraj,342,679,94,No,376
2025-06-17,Uttar Pradesh,Prayagraj,168,262,52,No,184
2025-06-18,Uttar Pradesh,Prayagraj,296,664,48,No,325
2025-06-19,Uttar Pradesh,Prayagraj,444,673,118,No,488
2025-06-20,Uttar Pradesh,Prayagraj,224,448,72,No,246
2025-06-21,Uttar Pradesh,Prayagraj,50,102,16,No,55
2025-06-22,Uttar Pradesh,Prayagraj,38,85,8,No,41
2025-06-23,Uttar Pradesh,Prayagraj,213,275,34,No,234
2025-06-24,Uttar Pradesh,Prayagraj,356,805,76,No,391
2025-06-25,Uttar Pradesh,Prayagraj,541,752,110,No,595
2025-06-26,Uttar Pradesh,Prayagraj,553,675,170,No,608
2025-06-27,Uttar Pradesh,Prayagraj,268,506,41,No,294
2025-06-28,Uttar Pradesh,Prayagraj,36,52,9,No,39
2025-06-29,Uttar Pradesh,Prayagraj,22,32,4,No,24
2025-06-30,Uttar Pradesh,Prayagraj,576,1216,119,No,633
2025-07-01,Uttar Pradesh,Prayagraj,536,1100,104,No,589
2025-07-02,Uttar Pradesh,Prayagraj,302,374,49,No,332
2025-07-03,Uttar Pradesh,Prayagraj,233,313,55,No,256
2025-07-04,Uttar Pradesh,Prayagraj,398,721,59,No,437
2025-07-05,Uttar Pradesh,Prayagraj,61,110,20,No,67
2025-07-06,Uttar Pradesh,Prayagraj,42,55,11,No,46
2025-07-07,Uttar Pradesh,Prayagraj,574,851,161,No,631
2025-07-08,Uttar Pradesh,Prayagraj,263,643,42,No,289
2025-07-09,Uttar Pradesh,Prayagraj,353,830,97,No,388
2025-07-10,Uttar Pradesh,Prayagraj,197,279,66,No,216
2025-07-11,Uttar Pradesh,Prayagraj,584,1230,145,No,642
2025-07-12,Uttar Pradesh,Prayagraj,39,94,10,No,42
2025-07-13,Uttar Pradesh,Prayagraj,77,96,24,No,84
2025-07-14,Uttar Pradesh,Prayagraj,190,355,35,No,209
2025-07-15,Uttar Pradesh,Prayagraj,397,936,87,No,436
2025-07-16,Uttar Pradesh,Prayagraj,561,1091,112,No,617
2025-07-17,Uttar Pradesh,Prayagraj,361,437,75,No,397
2025-07-18,Uttar Pradesh,Prayagraj,432,926,114,No,475
2025-07-19,Uttar Pradesh,Prayagraj,36,60,5,No,39
2025-07-20,Uttar Pradesh,Prayagraj,20,27,6,No,22
2025-07-21,Uttar Pradesh,Prayagraj,486,926,85,No,534
2025-07-22,Uttar Pradesh,Prayagraj,538,1323,155,No,591
2025-07-23,Uttar Pradesh,Prayagraj,312,669,86,No,343
2025-07-24,Uttar Pradesh,Prayagraj,210,362,60,No,231
2025-07-25,Uttar Pradesh,Prayagraj,277,394,94,No,304
2025-07-26,Uttar Pradesh,Prayagraj,64,156,15,No,70
2025-07-27,Uttar Pradesh,Prayagraj,63,137,20,No,69
2025-07-28,Uttar Pradesh,Prayagraj,595,797,196,No,654
2025-07-29,Uttar Pradesh,Prayagraj,476,778,164,No,523
2025-07-30,Uttar Pradesh,Prayagraj,335,652,54,No,368
2025-07-31,Uttar Pradesh,Prayagraj,395,673,122,No,434
2025-08-01,Uttar Pradesh,Prayagraj,342,572,73,No,376
2025-08-02,Uttar Pradesh,Prayagraj,38,73,11,No,41
2025-08-03,Uttar Pradesh,Prayagraj,79,177,25,No,86
2025-08-04,Uttar Pradesh,Prayagraj,350,492,92,No,385
2025-08-05,Uttar Pradesh,Prayagraj,417,707,86,No,458
2025-08-06,Uttar Pradesh,Prayagraj,392,863,102,No,431
2025-08-07,Uttar Pradesh,Prayagraj,231,285,47,No,254
2025-08-08,Uttar Pradesh,Prayagraj,584,1040,133,No,642
2025-08-09,Uttar Pradesh,Prayagraj,37,59,9,No,40
2025-08-10,Uttar Pradesh,Prayagraj,69,115,22,No,75
2025-08-11,Uttar Pradesh,Prayagraj,400,515,136,No,440
2025-08-12,Uttar Pradesh,Prayagraj,443,1070,116,No,487
2025-08-13,Uttar Pradesh,Prayagraj,572,815,169,No,629
2025-08-14,Uttar Pradesh,Prayagraj,290,578,76,No,319
2025-08-15,Uttar Pradesh,Prayagraj,447,742,82,No,491
2025-08-16,Uttar Pradesh,Prayagraj,30,70,4,No,33
2025-08-17,Uttar Pradesh,Prayagraj,23,30,6,No,25
2025-08-18,Uttar Pradesh,Prayagraj,237,413,60,No,260
2025-08-19,Uttar Pradesh,Prayagraj,440,897,134,No,484
2025-08-20,Uttar Pradesh,Prayagraj,378,810,121,No,415
2025-08-21,Uttar Pradesh,Prayagraj,409,591,129,No,449
2025-08-22,Uttar Pradesh,Prayagraj,515,1074,150,No,566
2025-08-23,Uttar Pradesh,Prayagraj,57,117,14,No,62
2025-08-24,Uttar Pradesh,Prayagraj,54,87,8,No,59
2025-08-25,Uttar Pradesh,Prayagraj,156,221,30,No,171
2025-08-26,Uttar Pradesh,Prayagraj,530,1248,173,No,583
2025-08-27,Uttar Pradesh,Prayagraj,563,974,148,No,619
2025-08-28,Uttar Pradesh,Prayagraj,413,821,88,No,454
2025-08-29,Uttar Pradesh,Prayagraj,472,621,141,No,519
2025-08-30,Uttar Pradesh,Prayagraj,40,88,12,No,44
2025-08-31,Uttar Pradesh,Prayagraj,66,109,18,No,72
2025-09-01,Uttar Pradesh,Prayagraj,587,1390,170,No,645
2025-09-02,Uttar Pradesh,Prayagraj,489,825,117,No,537
2025-09-03,Uttar Pradesh,Prayagraj,542,727,131,No,596
2025-09-04,Uttar Pradesh,Prayagraj,427,949,129,No,469
2025-09-05,Uttar Pradesh,Prayagraj,273,677,75,No,300
2025-09-06,Uttar Pradesh,Prayagraj,39,82,11,No,42
2025-09-07,Uttar Pradesh,Prayagraj,74,103,25,No,81
2025-09-08,Uttar Pradesh,Prayagraj,523,889,133,No,575
2025-09-09,Uttar Pradesh,Prayagraj,551,1192,124,No,606
2025-09-10,Uttar Pradesh,Prayagraj,304,574,80,No,334
2025-09-11,Uttar Pradesh,Prayagraj,273,614,91,No,300
2025-09-12,Uttar Pradesh,Prayagraj,565,1094,150,No,621
2025-09-13,Uttar Pradesh,Prayagraj,41,62,11,No,45
2025-09-14,Uttar Pradesh,Prayagraj,65,102,17,No,71
2025-09-15,Uttar Pradesh,Prayagraj,378,462,111,No,415
2025-09-16,Uttar Pradesh,Prayagraj,536,953,184,No,589
2025-09-17,Uttar Pradesh,Prayagraj,210,352,60,No,231
2025-09-18,Uttar Pradesh,Prayagraj,263,400,52,No,289
2025-09-19,Uttar Pradesh,Prayagraj,245,492,58,No,269
2025-09-20,Uttar Pradesh,Prayagraj,37,86,12,No,40
2025-09-21,Uttar Pradesh,Prayagraj,80,173,26,No,88
2025-09-22,Uttar Pradesh,Prayagraj,350,768,101,No,385
2025-09-23,Uttar Pradesh,Prayagraj,486,1053,156,No,534
2025-09-24,Uttar Pradesh,Prayagraj,297,627,81,No,326
2025-09-25,Uttar Pradesh,Prayagraj,303,372,87,No,333
2025-09-26,Uttar Pradesh,Prayagraj,578,1213,127,No,635
2025-09-27,Uttar Pradesh,Prayagraj,76,107,21,No,83
2025-09-28,Uttar Pradesh,Prayagraj,53,113,9,No,58
2025-09-29,Uttar Pradesh,Prayagraj,344,716,62,No,378
2025-09-30,Uttar Pradesh,Prayagraj,188,416,59,No,206
2025-10-01,Uttar Pradesh,Prayagraj,225,441,77,No,247
2025-10-02,Uttar Pradesh,Prayagraj,183,399,53,No,201
2025-10-03,Uttar Pradesh,Prayagraj,457,689,106,No,502
2025-10-04,Uttar Pradesh,Prayagraj,81,177,23,No,89
2025-10-05,Uttar Pradesh,Prayagraj,74,184,20,No,81
2025-10-06,Uttar Pradesh,Prayagraj,478,1031,119,No,525
2025-10-07,Uttar Pradesh,Prayagraj,346,582,58,No,380
2025-10-08,Uttar Pradesh,Prayagraj,303,729,73,No,333
2025-10-09,Uttar Pradesh,Prayagraj,482,736,115,No,530
2025-10-10,Uttar Pradesh,Prayagraj,400,669,65,No,440
2025-10-11,Uttar Pradesh,Prayagraj,47,75,16,No,51
2025-10-12,Uttar Pradesh,Prayagraj,98,132,30,No,107
2025-10-13,Uttar Pradesh,Prayagraj,399,603,100,No,438
2025-10-14,Uttar Pradesh,Prayagraj,236,321,63,No,259
2025-10-15,Uttar Pradesh,Prayagraj,557,1342,97,No,612
2025-10-16,Uttar Pradesh,Prayagraj,228,444,51,No,250
2025-10-17,Uttar Pradesh,Prayagraj,377,937,63,No,414
2025-10-18,Uttar Pradesh,Prayagraj,60,136,14,No,66
2025-10-19,Uttar Pradesh,Prayagraj,72,155,24,No,79
2025-10-20,Uttar Pradesh,Prayagraj,299,666,86,No,328
